A-1_Arquin_001_0041.jpg,2,parking (area)
A-1_Arquin_001_0041.jpg,3,plazas (squares)
A-1_Arquin_001_0041.jpg,4,government buildings
A-1_Arquin_001_0042.jpg,0,streets
A-1_Arquin_001_0042.jpg,1,pedestrians
A-1_Arquin_001_0042.jpg,2,parking (area)
A-1_Arquin_001_0042.jpg,3,plazas (squares)
A-1_Arquin_001_0042.jpg,4,government buildings
A-1_Arquin_001_0043.jpg,0,statues
A-1_Arquin_001_0043.jpg,1,parking (area)
A-1_Arquin_001_0043.jpg,2,plazas (squares)
A-1_Arquin_001_0043.jpg,3,government buildings
A-1_Arquin_001_0044.jpg,0,statues
A-1_Arquin_001_0044.jpg,1,parking (area)
A-1_Arquin_001_0044.jpg,2,plazas (squares)
A-1_Arquin_001_0044.jpg,3,government buildings
A-1_Arquin_001_0045.jpg,0,statues
A-1_Arquin_001_0045.jpg,1,parking (area)
A-1_Arquin_001_0045.jpg,2,plazas (squares)
A-1_Arquin_001_0045.jpg,3,government buildings
A-1_Arquin_001_0046.jpg,0,marketplaces
A-1_Arquin_001_0046.jpg,1,groups of people
A-1_Arquin_001_0046.jpg,2,plazas (squares)
A-1_Arquin_001_0046.jpg,3,government buildings
A-1_Arquin_001_0047.jpg,0,marketplaces
A-1_Arquin_001_0047.jpg,1,groups of people
A-1_Arquin_001_0047.jpg,2,plazas (squares)
A-1_Arquin_001_0047.jpg,3,government buildings
A-1_Arquin_001_0048.jpg,0,marketplaces
A-1_Arquin_001_0048.jpg,1,groups of people
A-1_Arquin_001_0048.jpg,2,plazas (squares)
A-1_Arquin_001_0049.jpg,0,marketplaces
A-1_Arquin_001_0049.jpg,1,groups of people
A-1_Arquin_001_0049.jpg,2,plazas (squares)
A-1_Arquin_001_0050.jpg,0,marketplaces
A-1_Arquin_001_0050.jpg,1,groups of people
A-1_Arquin_001_0050.jpg,2,plazas (squares)
A-1_Arquin_001_0050.jpg,3,cafés (restaurants)
A-1_Arquin_001_0051.jpg,0,marketplaces
A-1_Arquin_001_0051.jpg,1,groups of people
A-1_Arquin_001_0051.jpg,2,plazas (squares)
A-1_Arquin_001_0051.jpg,3,cafés (restaurants)
A-1_Arquin_001_0052.jpg,0,government buildings
A-1_Arquin_001_0052.jpg,1,palace
A-1_Arquin_001_0052.jpg,2,parking (area)
A-1_Arquin_001_0052.jpg,3,plazas (squares)
A-1_Arquin_001_0053.jpg,0,government buildings
A-1_Arquin_001_0053.jpg,1,palace
A-1_Arquin_001_0053.jpg,2,parking (area)
A-1_Arquin_001_0053.jpg,3,plazas (squares)
A-1_Arquin_001_0054.jpg,0,belfries (spaces)
A-1_Arquin_001_0054.jpg,1,government buildings
A-1_Arquin_001_0054.jpg,2,palace
A-1_Arquin_001_0055.jpg,0,government buildings
A-1_Arquin_001_0055.jpg,1,palace
A-1_Arquin_001_0055.jpg,2,entrance
A-1_Arquin_001_0056.jpg,0,belfries (spaces)
A-1_Arquin_001_0056.jpg,1,government buildings
A-1_Arquin_001_0056.jpg,2,palace
A-1_Arquin_001_0057.jpg,0,government buildings
A-1_Arquin_001_0057.jpg,1,palace
A-1_Arquin_001_0057.jpg,2,entrance
A-1_Arquin_001_0057.jpg,3,details (components)
A-1_Arquin_001_0058.jpg,0,architectural ornament
A-1_Arquin_001_0058.jpg,1,government buildings
A-1_Arquin_001_0058.jpg,2,palace
A-1_Arquin_001_0058.jpg,3,
A-1_Arquin_001_0059.jpg,0,architectural ornament
A-1_Arquin_001_0059.jpg,1,government buildings
A-1_Arquin_001_0059.jpg,2,palace
A-1_Arquin_001_0059.jpg,3,entrance
A-1_Arquin_001_0059.jpg,4,details (components)
A-1_Arquin_001_0060.jpg,0,architectural ornament
A-1_Arquin_001_0060.jpg,1,government buildings
A-1_Arquin_001_0060.jpg,2,palace
A-1_Arquin_001_0060.jpg,3,entrance
A-1_Arquin_001_0060.jpg,4,details (components)
A-1_Arquin_001_0061.jpg,0,architectural ornament
A-1_Arquin_001_0061.jpg,1,government buildings
A-1_Arquin_001_0061.jpg,2,palace
A-1_Arquin_001_0061.jpg,3,entrance
A-1_Arquin_001_0061.jpg,4,details (components)
A-1_Arquin_001_0062.jpg,0,belfries (spaces)
A-1_Arquin_001_0062.jpg,1,clock towers (towers)
A-1_Arquin_001_0062.jpg,2,streets
A-1_Arquin_001_0063.jpg,0,belfries (spaces)
A-1_Arquin_001_0063.jpg,1,clock towers (towers)
A-1_Arquin_001_0063.jpg,2,streets
A-1_Arquin_001_0064.jpg,0,belfries (spaces)
A-1_Arquin_001_0064.jpg,1,clock towers (towers)
A-1_Arquin_001_0064.jpg,2,streets
A-1_Arquin_001_0065.jpg,0,belfries (spaces)
A-1_Arquin_001_0065.jpg,1,clock towers (towers)
A-1_Arquin_001_0065.jpg,2,streets
A-1_Arquin_001_0066.jpg,0,belfries (spaces)
A-1_Arquin_001_0066.jpg,1,clock towers (towers)
A-1_Arquin_001_0066.jpg,2,streets
A-1_Arquin_001_0067.jpg,0,belfries (spaces)
A-1_Arquin_001_0067.jpg,1,clock towers (towers)
A-1_Arquin_001_0067.jpg,2,streets
A-1_Arquin_001_0068.jpg,0,belfries (spaces)
A-1_Arquin_001_0068.jpg,1,clock towers (towers)
A-1_Arquin_001_0068.jpg,2,streets
A-1_Arquin_001_0069.jpg,0,belfries (spaces)
A-1_Arquin_001_0069.jpg,1,clock towers (towers)
A-1_Arquin_001_0069.jpg,2,streets
A-1_Arquin_001_0070.jpg,0,belfries (spaces)
A-1_Arquin_001_0070.jpg,1,clock towers (towers)
A-1_Arquin_001_0070.jpg,2,streets
A-1_Arquin_001_0071.jpg,0,belfries (spaces)
A-1_Arquin_001_0071.jpg,1,clock towers (towers)
A-1_Arquin_001_0071.jpg,2,streets
A-1_Arquin_001_0072.jpg,0,belfries (spaces)
A-1_Arquin_001_0072.jpg,1,clock towers (towers)
A-1_Arquin_001_0072.jpg,2,streets
A-1_Arquin_001_0073.jpg,0,streets
A-1_Arquin_001_0073.jpg,1,buildings (structures)
A-1_Arquin_001_0074.jpg,0,streets
A-1_Arquin_001_0074.jpg,1,buildings (structures)
A-1_Arquin_001_0075.jpg,0,streets
A-1_Arquin_001_0075.jpg,1,buildings (structures)
A-1_Arquin_001_0076.jpg,0,government buildings
A-1_Arquin_001_0076.jpg,1,facades
A-1_Arquin_001_0077.jpg,0,government buildings
A-1_Arquin_001_0077.jpg,1,facades
A-1_Arquin_001_0078.jpg,0,government buildings
A-1_Arquin_001_0078.jpg,1,facades
A-1_Arquin_001_0079.jpg,0,government buildings
A-1_Arquin_001_0079.jpg,1,facades
A-1_Arquin_001_0080.jpg,0,government buildings
A-1_Arquin_001_0080.jpg,1,facades
A-1_Arquin_001_0080.jpg,2,details (components)
A-1_Arquin_001_0081.jpg,0,government buildings
A-1_Arquin_001_0081.jpg,1,facades
A-1_Arquin_001_0081.jpg,2,details (components)
A-1_Arquin_001_0082.jpg,0,government buildings
A-1_Arquin_001_0082.jpg,1,facades
A-1_Arquin_001_0082.jpg,2,details (components)
A-1_Arquin_001_0083.jpg,0,government buildings
A-1_Arquin_001_0083.jpg,1,facades
A-1_Arquin_001_0084.jpg,0,government buildings
A-1_Arquin_001_0084.jpg,1,facades
A-1_Arquin_001_0085.jpg,0,government buildings
A-1_Arquin_001_0085.jpg,1,facades
A-1_Arquin_001_0086.jpg,0,government buildings
A-1_Arquin_001_0086.jpg,1,facades
A-1_Arquin_001_0087.jpg,0,government buildings
A-1_Arquin_001_0087.jpg,1,facades
A-1_Arquin_001_0088.jpg,0,government buildings
A-1_Arquin_001_0088.jpg,1,facades
A-1_Arquin_001_0089.jpg,0,government buildings
A-1_Arquin_001_0089.jpg,1,facades
A-1_Arquin_001_0090.jpg,0,government buildings
A-1_Arquin_001_0090.jpg,1,facades
A-1_Arquin_001_0091.jpg,0,government buildings
A-1_Arquin_001_0091.jpg,1,facades
A-1_Arquin_001_0092.jpg,0,government buildings
A-1_Arquin_001_0092.jpg,1,facades
A-1_Arquin_001_0092.jpg,2,details (components)
A-1_Arquin_001_0093.jpg,0,government buildings
A-1_Arquin_001_0093.jpg,1,facades
A-1_Arquin_001_0093.jpg,2,details (components)
A-1_Arquin_001_0094.jpg,0,government buildings
A-1_Arquin_001_0094.jpg,1,facades
A-1_Arquin_001_0094.jpg,2,details (components)
A-1_Arquin_001_0095.jpg,0,government buildings
A-1_Arquin_001_0095.jpg,1,facades
A-1_Arquin_001_0095.jpg,2,details (components)
A-1_Arquin_001_0096.jpg,0,government buildings
A-1_Arquin_001_0096.jpg,1,facades
A-1_Arquin_001_0096.jpg,2,details (components)
A-1_Arquin_001_0097.jpg,0,streets
A-1_Arquin_001_0097.jpg,1,houses
A-1_Arquin_001_0097.jpg,2,museum
A-1_Arquin_001_0098.jpg,0,arch bridges
A-1_Arquin_001_0098.jpg,1,canals (waterways)
A-1_Arquin_001_0099.jpg,0,arch bridges
A-1_Arquin_001_0099.jpg,1,canals (waterways)
A-1_Arquin_001_0100.jpg,0,streets
A-1_Arquin_001_0100.jpg,1,statue
A-1_Arquin_001_0100.jpg,2,square (open space)
A-1_Arquin_001_0101.jpg,0,streets
A-1_Arquin_001_0101.jpg,1,buildings (structures)
A-1_Arquin_001_0102.jpg,0,streets
A-1_Arquin_001_0102.jpg,1,buildings (structures)
A-1_Arquin_001_0103.jpg,0,streets
A-1_Arquin_001_0103.jpg,1,buildings (structures)
A-1_Arquin_001_0103.jpg,2,details (components)
A-1_Arquin_001_0104.jpg,0,streets
A-1_Arquin_001_0104.jpg,1,buildings (structures)
A-1_Arquin_001_0104.jpg,2,details (components)
A-1_Arquin_001_0105.jpg,0,streets
A-1_Arquin_001_0105.jpg,1,buildings (structures)
A-1_Arquin_001_0105.jpg,2,details (components)
A-1_Arquin_001_0107.jpg,0,arch bridges
A-1_Arquin_001_0107.jpg,1,canals (waterways)
A-1_Arquin_001_0107.jpg,2,convents (built complexes)
A-1_Arquin_001_0110.jpg,0,arch bridges
A-1_Arquin_001_0110.jpg,1,canals (waterways)
A-1_Arquin_001_0110.jpg,2,convents (built complexes)
A-1_Arquin_001_0110.jpg,3,béguinages
A-1_Arquin_001_0111.jpg,0,arch bridges
A-1_Arquin_001_0111.jpg,1,canals (waterways)
A-1_Arquin_001_0111.jpg,2,convents (built complexes)
A-1_Arquin_001_0111.jpg,3,béguinages
A-1_Arquin_001_0112.jpg,0,arch bridges
A-1_Arquin_001_0112.jpg,1,canals (waterways)
A-1_Arquin_001_0112.jpg,2,convents (built complexes)
A-1_Arquin_001_0112.jpg,3,béguinages
A-1_Arquin_001_0113.jpg,0,convents (built complexes)
A-1_Arquin_001_0113.jpg,1,béguinages
A-1_Arquin_001_0113.jpg,2,base-courts
A-1_Arquin_001_0114.jpg,0,convents (built complexes)
A-1_Arquin_001_0114.jpg,1,béguinages
A-1_Arquin_001_0114.jpg,2,base-courts
A-1_Arquin_001_0115.jpg,0,convents (built complexes)
A-1_Arquin_001_0115.jpg,1,béguinages
A-1_Arquin_001_0122.jpg,0,streets
A-1_Arquin_001_0122.jpg,1,buildings (structures)
A-1_Arquin_001_0122.jpg,2,groups of people
A-1_Arquin_001_0128.jpg,0,arch bridges
A-1_Arquin_001_0128.jpg,1,canals (waterways)
A-1_Arquin_001_0128.jpg,2,groups of people
A-1_Arquin_001_0128.jpg,3,buildings (structures)
A-1_Arquin_001_0129.jpg,0,arch bridges
A-1_Arquin_001_0129.jpg,1,canals (waterways)
A-1_Arquin_001_0129.jpg,2,buildings (structures)
A-1_Arquin_001_0130.jpg,0,arch bridges
A-1_Arquin_001_0130.jpg,1,canals (waterways)
A-1_Arquin_001_0130.jpg,2,gondolas (flat-bottomed watercraft)
A-1_Arquin_001_0130.jpg,3,groups of people
A-1_Arquin_001_0131.jpg,0,arch bridges
A-1_Arquin_001_0131.jpg,1,canals (waterways)
A-1_Arquin_001_0131.jpg,2,buildings (structures)
A-1_Arquin_001_0132.jpg,0,canals (waterways)
A-1_Arquin_001_0132.jpg,1,buildings (structures)
A-1_Arquin_001_0133.jpg,0,canals (waterways)
A-1_Arquin_001_0133.jpg,1,buildings (structures)
A-1_Arquin_001_0134.jpg,0,canals (waterways)
A-1_Arquin_001_0134.jpg,1,buildings (structures)
A-1_Arquin_001_0135.jpg,0,canals (waterways)
A-1_Arquin_001_0135.jpg,1,buildings (structures)
A-1_Arquin_001_0136.jpg,0,canals (waterways)
A-1_Arquin_001_0136.jpg,1,buildings (structures)
A-1_Arquin_001_0137.jpg,0,canals (waterways)
A-1_Arquin_001_0137.jpg,1,buildings (structures)
A-1_Arquin_001_0138.jpg,0,canals (waterways)
A-1_Arquin_001_0138.jpg,1,buildings (structures)
A-1_Arquin_001_0139.jpg,0,canals (waterways)
A-1_Arquin_001_0139.jpg,1,buildings (structures)
A-1_Arquin_001_0140.jpg,0,canals (waterways)
A-1_Arquin_001_0140.jpg,1,buildings (structures)
A-1_Arquin_001_0141.jpg,0,canals (waterways)
A-1_Arquin_001_0141.jpg,1,buildings (structures)
A-1_Arquin_001_0142.jpg,0,churches (buildings)
A-1_Arquin_001_0142.jpg,1,church towers
A-1_Arquin_001_0143.jpg,0,churches (buildings)
A-1_Arquin_001_0143.jpg,1,church towers
A-1_Arquin_001_0144.jpg,0,churches (buildings)
A-1_Arquin_001_0144.jpg,1,church towers
A-1_Arquin_001_0145.jpg,0,churches (buildings)
A-1_Arquin_001_0145.jpg,1,church towers
A-1_Arquin_001_0146.jpg,0,churches (buildings)
A-1_Arquin_001_0146.jpg,1,church towers
A-1_Arquin_001_0147.jpg,0,churches (buildings)
A-1_Arquin_001_0147.jpg,1,church towers
A-1_Arquin_001_0148.jpg,0,churches (buildings)
A-1_Arquin_001_0148.jpg,1,church towers
A-1_Arquin_001_0149.jpg,0,churches (buildings)
A-1_Arquin_001_0149.jpg,1,church towers
A-1_Arquin_001_0150.jpg,0,churches (buildings)
A-1_Arquin_001_0150.jpg,1,church towers
A-1_Arquin_001_0151.jpg,0,churches (buildings)
A-1_Arquin_001_0151.jpg,1,church towers
A-1_Arquin_001_0152.jpg,0,churches (buildings)
A-1_Arquin_001_0152.jpg,1,church towers
A-1_Arquin_001_0153.jpg,0,churches (buildings)
A-1_Arquin_001_0154.jpg,0,churches (buildings)
A-1_Arquin_001_0155.jpg,0,churches (buildings)
A-1_Arquin_001_0156.jpg,0,churches (buildings)
A-1_Arquin_001_0157.jpg,0,churches (buildings)
A-1_Arquin_001_0158.jpg,0,churches (buildings)
A-1_Arquin_001_0159.jpg,0,churches (buildings)
A-1_Arquin_001_0160.jpg,0,churches (buildings)
A-1_Arquin_001_0161.jpg,0,churches (buildings)
A-1_Arquin_001_0162.jpg,0,churches (buildings)
A-1_Arquin_001_0164.jpg,0,streets
A-1_Arquin_001_0164.jpg,1,buildings (structures)
A-1_Arquin_001_0165.jpg,0,streets
A-1_Arquin_001_0165.jpg,1,buildings (structures)
A-1_Arquin_001_0166.jpg,0,streets
A-1_Arquin_001_0166.jpg,1,buildings (structures)
A-1_Arquin_001_0167.jpg,0,streets
A-1_Arquin_001_0167.jpg,1,buildings (structures)
A-1_Arquin_001_0168.jpg,0,streets
A-1_Arquin_001_0168.jpg,1,buildings (structures)
A-1_Arquin_001_0169.jpg,0,streets
A-1_Arquin_001_0169.jpg,1,buildings (structures)
A-1_Arquin_001_0170.jpg,0,streets
A-1_Arquin_001_0170.jpg,1,buildings (structures)
A-1_Arquin_001_0171.jpg,0,streets
A-1_Arquin_001_0171.jpg,1,buildings (structures)
A-1_Arquin_001_0172.jpg,0,zoos (institutions)
A-1_Arquin_001_0181.jpg,0,zoos (institutions)
A-1_Arquin_001_0184.jpg,0,hotels (built public accommodations)
A-1_Arquin_001_0184.jpg,1,street
A-1_Arquin_001_0185.jpg,0,trams (transit vehicles)
A-1_Arquin_001_0185.jpg,1,streets
A-1_Arquin_001_0185.jpg,2,buildings (structures)
A-1_Arquin_001_0186.jpg,0,trams (transit vehicles)
A-1_Arquin_001_0186.jpg,1,streets
A-1_Arquin_001_0186.jpg,2,buildings (structures)
A-1_Arquin_001_0187.jpg,0,streets
A-1_Arquin_001_0187.jpg,1,buildings (structures)
A-1_Arquin_001_0187.jpg,2,pedestrians
A-1_Arquin_001_0187.jpg,3,squares (open spaces)
A-1_Arquin_001_0188.jpg,0,streets
A-1_Arquin_001_0188.jpg,1,buildings (structures)
A-1_Arquin_001_0188.jpg,2,pedestrians
A-1_Arquin_001_0188.jpg,3,squares (open spaces)
A-1_Arquin_001_0188.jpg,4,cafés (restaurants)
A-1_Arquin_001_0189.jpg,0,streets
A-1_Arquin_001_0189.jpg,1,buildings (structures)
A-1_Arquin_001_0189.jpg,2,pedestrians
A-1_Arquin_001_0189.jpg,3,squares (open spaces)
A-1_Arquin_001_0189.jpg,4,cafés (restaurants)
A-1_Arquin_001_0190.jpg,0,streets
A-1_Arquin_001_0190.jpg,1,buildings (structures)
A-1_Arquin_001_0190.jpg,2,pedestrians
A-1_Arquin_001_0190.jpg,3,squares (open spaces)
A-1_Arquin_001_0191.jpg,0,streets
A-1_Arquin_001_0191.jpg,1,buildings (structures)
A-1_Arquin_001_0191.jpg,2,pedestrians
A-1_Arquin_001_0191.jpg,3,squares (open spaces)
A-1_Arquin_001_0193.jpg,0,town halls
A-1_Arquin_001_0193.jpg,1,historic monuments
A-1_Arquin_001_0193.jpg,2,facades
A-1_Arquin_001_0193.jpg,3,streets
A-1_Arquin_001_0193.jpg,4,bell towers
A-1_Arquin_001_0194.jpg,0,town halls
A-1_Arquin_001_0194.jpg,1,historic monuments
A-1_Arquin_001_0194.jpg,2,facades
A-1_Arquin_001_0194.jpg,3,streets
A-1_Arquin_001_0194.jpg,4,bell towers
A-1_Arquin_001_0195.jpg,0,town halls
A-1_Arquin_001_0195.jpg,1,historic monuments
A-1_Arquin_001_0195.jpg,2,facades
A-1_Arquin_001_0195.jpg,3,streets
A-1_Arquin_001_0195.jpg,4,bell towers
A-1_Arquin_001_0196.jpg,0,town halls
A-1_Arquin_001_0196.jpg,1,historic monuments
A-1_Arquin_001_0196.jpg,2,facades
A-1_Arquin_001_0196.jpg,3,streets
A-1_Arquin_001_0196.jpg,4,bell towers
A-1_Arquin_001_0197.jpg,0,town halls
A-1_Arquin_001_0197.jpg,1,historic monuments
A-1_Arquin_001_0197.jpg,2,facades
A-1_Arquin_001_0197.jpg,3,streets
A-1_Arquin_001_0198.jpg,0,town halls
A-1_Arquin_001_0198.jpg,1,historic monuments
A-1_Arquin_001_0198.jpg,2,facades
A-1_Arquin_001_0198.jpg,3,streets
A-1_Arquin_001_0199.jpg,0,streets
A-1_Arquin_001_0199.jpg,1,buildings (structures)
A-1_Arquin_001_0199.jpg,2,pedestrians
A-1_Arquin_001_0199.jpg,3,squares (open spaces)
A-1_Arquin_001_0200.jpg,0,streets
A-1_Arquin_001_0200.jpg,1,buildings (structures)
A-1_Arquin_001_0200.jpg,2,pedestrians
A-1_Arquin_001_0200.jpg,3,squares (open spaces)
A-1_Arquin_001_0200.jpg,4,parking (area)
A-1_Arquin_001_0201.jpg,0,streets
A-1_Arquin_001_0201.jpg,1,buildings (structures)
A-1_Arquin_001_0202.jpg,0,streets
